0.0,0.0,3.0,0.0,1.6,0.0,0.0,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,1.6,3.0,0.0,1.3,0.0,1.6,0.0,1.9,0.0,3.0,0.0,1.6,0.0,1.9,0.0,1.3,0.0,3.0,0.0,1.9,0.0,1.3,0.0,1.6,0.0,3.0,0.0,1.3,0.0,1.6,0.0,1.9,0.0,3.0,0.0,1.6,0.0,1.9,1.6,3.0,1.6,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,1.6,0.0,1.6,1.6,3.0,1.6,1.6,0.0,1.9,0.0,3.0,0.0,1.3,0.0,1.9,0.0,1.6,0.0,3.0,0.0,1.9,0.0,1.6,0.0,1.3,0.0,3.0,0.0,1.6,0.0,1.3,0.0,1.9,0.0,3.0,0.0,1.3,0.0,1.9,0.0,1.6,0.0,3.0,0.0,1.6,1.6,1.6,0.0,3.0,0.0,1.6,0.0,1.6,0.0,1.6,0.0,3.0,0.0,0.0,0.0,1.6,0.0,1.6,0.0,0.0,0.0,1.6,0.0,3.0,0.0,1.6,0.0
